interval,activecontainers,ips,apparentips,ram,disk,creationids,hostalloc,active
16,9,"[1819.471380528662, 0, 0, 0, 1645.2825219566423, 1022.0287790173022, 253.96622867117168, 928.9311828566526, 640.1184615181913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1819.471380528662, 576.7059427619771, 2611.460627965786, 2259.7473766264893, 1774.5705726637832, 1022.0287790173022, 558.8373252717306, 929.2462688167204, 640.1184615181913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.0, 0.0, 0.0), (33.5544, 0.004666666666666667, 0.0), (945.1159333333331, 0.00013333333333333334, 0.0008), (148.1986, 0.00013333333333333334, 0.0006666666666666666), (55.924, 0.0046, 6.666666666666668e-05), (0.0, 0.0, 0.001), (3.3202, 0.00013333333333333334, 0.0), (2.796133333333333, 0.0, 0.0), (67.1088, 0.004533333333333333, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 5.555555555555555e-05), (1, 0.0, 0.0010999999999999998), (1, 0.0, 6.111111111111111e-05), (1, 1.666666666666667e-05, 0.0024555555555555554), (1, 0.0, 0.0010999999999999998), (2, 0.0, 0.0), (3, 0.0, 0.0), (1, 0.0, 0.0001111111111111111), (3, 0.0, 0.001027777777777778), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[36, 32, 27, 33, 37, 38, 39, 34, 35, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 0, 2, 2, 2, 1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
17,8,"[0, 1201.4860773609792, 502.70379551894536, 0, 1756.2428877318737, 619.0897314485429, 0, 895.322116007657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1819.471380528662, 1306.4844515396771, 525.5620067601462, 0, 1774.5705726637832, 1022.0287790173022, 558.8373252717306, 929.2462688167204, 640.1184615181913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(4.194, 0.0, 0.0), (83.88560000000001, 0.0044666666666666665, 0.0), (473.9556, 4.806, 0.02386666666666667), 0, (25.1658, 0.0046, 0.0), (0.0, 0.0, 0.001), (3.8446, 6.666666666666668e-05, 0.0), (0.0, 0.0, 0.0), (50.3316, 0.004533333333333333, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.00014444444444444444), (2, 0.0, 0.0008722222222222223), (1, 0.0, 0.005094444444444444), 0, (1, 0.0, 0.0010222222222222221), (2, 0.0, 0.0), (3, 0.0, 0.0), (1, 0.0, 0.0001111111111111111), (3, 0.0, 0.0015055555555555556), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[36, 40, 41, -1, 37, 38, 39, 34, 35, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 0, -1, 2, 1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
18,8,"[1074.8969040677582, 1097.1572057186477, 0, 695.1705948048841, 0, 566.4317020925557, 546.8531091368895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1134.6052171820327, 1306.4844515396771, 525.5620067601462, 802.4783016818473, 1774.5705726637832, 1022.0287790173022, 628.2654252023498, 929.2462688167204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(388.67179999999996, 7.663399999999999, 2.4918666666666667), (37.748400000000004, 0.0044666666666666665, 0.0), (384.4776, 1.923, 0.02493333333333333), (246.06546666666674, 0.0, 6.666666666666668e-05), (53.1278, 0.0044666666666666665, 6.666666666666668e-05), (16.7772, 0.0, 0.001), (194.3357333333333, 0.016466666666666664, 0.016533333333333334), (9.786533333333333, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.016355555555555557), (2, 0.0, 0.0007999999999999999), (1, 0.0, 0.005011111111111111), (3, 0.0, 0.001411111111111111), (1, 0.0, 0.0011111111111111111), (2, 0.0, 0.0), (3, 0.0001, 0.012799999999999999), (1, 0.0, 0.0007833333333333334), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 40, 41, 43, 37, 38, 44, 34, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 0, 1, 2, 1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
19,8,"[1134.6052171820327, 0, 1010.2298734214519, 756.6049761212511, 1494.6715624560145, 0, 612.5806651544972, 463.4866838317982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1134.6052171820327, 1040.111986655053, 1057.0143914888952, 802.4783016818473, 2824.5981606678024, 1022.0287790173022, 628.2654252023498, 468.9441103870208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(651.5146, 19.004533333333335, 2.486266666666667), (22.369400000000002, 0.0044, 0.0), (41.9426, 0.0, 0.0004), (195.7336, 0.0, 0.0), (328.2036666666667, 0.09333333333333331, 0.342), (0.0, 0.0, 0.001), (174.76213333333334, 0.020933333333333335, 0.014333333333333335), (3.495, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0053), (2, 0.0, 0.0008166666666666667), (3, 0.0, 0.000611111111111111), (3, 0.0, 0.001222222222222222), (1, 0.0008333333333333333, 0.5113666666666667), (2, 0.0, 0.0), (3, 0.0, 0.007216666666666666), (2, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 40, 45, 43, 46, 38, 44, 47, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 2, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
20,9,"[0, 1061.4250322148832, 1057.0143914888952, 802.4783016818473, 0, 1220.4212174365869, 0, 441.2037997946837, 359.2479821883697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1134.6052171820327, 2533.8807882880765, 1057.0143914888952, 802.4783016818473, 2824.5981606678024, 1950.0373944028277, 628.2654252023498, 468.9441103870208, 540.9200696050256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(369.0984, 16.1096, 2.579733333333333), (6.291, 0.0, 0.0), (54.17586666666667, 0.0, 0.00013333333333333334), (320.1647333333333, 0.0, 0.0), (390.06966666666676, 0.00013333333333333334, 0.00013333333333333334), (16.645799999999998, 0.0, 0.0), (169.16966666666661, 0.015866666666666668, 0.0086), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.00225), (3, 0.0, 0.00029444444444444445), (3, 0.0, 0.0005777777777777778), (3, 0.0, 0.0012166666666666667), (1, 0.0, 0.0005444444444444444), (2, 0.0, 2.2222222222222223e-05), (3, 0.00011666666666666667, 0.006344444444444445), (2, 0.0, 1.6666666666666667e-05), (2, 0.0, 1.6666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 48, 45, 43, 46, 49, 44, 47, 50, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 1, 1, 2, 2, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
21,9,"[1757.469369889886, 0, 0, 0, 965.1748065231225, 1389.3548229680591, 253.96622867117168, 468.9441103870208, 540.9200696050256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1896.9355398285493, 2533.8807882880765, 1057.0143914888952, 802.4783016818473, 965.1748065231225, 1950.0373944028277, 558.8373252717306, 468.9441103870208, 540.9200696050256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(36.3506, 0.004666666666666667, 0.00013333333333333334), (8.388, 0.0, 0.0), (61.51586666666668, 0.0, 0.0006666666666666666), (264.2406, 0.0, 0.0), (22.019599999999997, 0.007, 0.0020666666666666667), (18.830133333333336, 0.0, 0.0), (3.3202, 0.00013333333333333334, 0.0), (0.0, 0.0, 0.0), (2.097, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0011388888888888887), (3, 0.0, 0.00014444444444444444), (3, 0.0, 0.0007277777777777777), (3, 0.0, 0.0011055555555555556), (1, 0.0, 0.00039999999999999996), (2, 0.0, 2.2222222222222223e-05), (3, 0.0, 0.0), (2, 0.0, 1.6666666666666667e-05), (2, 0.0, 5.555555555555557e-06), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[51, 48, 45, 43, 52, 49, 53, 47, 50, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 1, 1, 2, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
22,9,"[1884.0814406089871, 1547.3700596382855, 1076.6868189637923, 694.3373387380856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1896.9355398285493, 2514.5409276262694, 1991.395519314369, 694.3373387380856, 965.1748065231225, 1950.0373944028277, 558.8373252717306, 468.9441103870208, 540.9200696050256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(44.7392, 0.004533333333333333, 6.666666666666668e-05), (33.5544, 0.004733333333333333, 6.666666666666668e-05), (81.0898, 0.004666666666666667, 6.666666666666668e-05), (4.892733333333333, 0.0, 0.0), (25.864466666666672, 0.007, 0.0020666666666666667), (16.908, 0.0, 0.0), (3.8446, 6.666666666666668e-05, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.00105), (2, 0.0, 0.0010999999999999998), (1, 0.0, 0.0011055555555555554), (2, 0.0, 0.0001277777777777778), (1, 0.0, 0.0004388888888888889), (2, 0.0, 1.6666666666666667e-05), (3, 0.0, 0.0), (2, 0.0, 0.0), (2, 0.0, 5.555555555555557e-06), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[51, 54, 55, 56, 52, 49, 53, 47, 50, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 0, 1, 2, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
23,9,"[0, 1451.4337628278006, 0, 630.6083617488752, 2708.859478712651, 802.9360123670964, 867.4432049365371, 786.1861931095266, 611.3363067526898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1896.9355398285493, 2514.5409276262694, 1991.395519314369, 694.3373387380856, 2708.859478712651, 1142.2577824644004, 951.6847859160765, 800.8576688609924, 611.3363067526898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(25.1658, 0.0044666666666666665, 6.666666666666668e-05), (41.943, 0.004666666666666667, 6.666666666666668e-05), (47.5354, 0.004666666666666667, 0.0), (6.99, 0.0, 0.0), (125.829, 0.003333333333333333, 0.0012666666666666666), (4.194, 0.0, 0.0), (973.0777333333333, 0.0, 0.0006666666666666666), (5.592, 0.0, 0.0), (4.2812, 0.0009333333333333332, 0.001), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.00105), (2, 0.0, 0.0010388888888888889), (1, 0.0, 0.001011111111111111), (2, 0.0, 0.0001388888888888889), (3, 0.0, 0.0006444444444444443), (1, 0.0, 0.0), (2, 0.0, 6.111111111111111e-05), (1, 0.0, 0.00023333333333333336), (3, 0.0, 8.333333333333333e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[51, 54, 55, 56, 57, 58, 59, 60, 61, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 0, 2, 1, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
24,8,"[760.9816372485877, 0, 0, 0, 1699.2180341187577, 1126.8386350113344, 826.583794579006, 783.2371423816072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[785.6232190106965, 2514.5409276262694, 0, 694.3373387380856, 2708.859478712651, 1142.2577824644004, 951.6847859160765, 800.8576688609924, 611.3363067526898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(128.62506666666664, 0.00046666666666666666, 0.0014), (41.943, 0.0046, 0.0), 0, (6.990133333333333, 0.0, 0.0), (170.56820000000002, 0.0034, 0.0014666666666666665), (2.097, 0.0, 0.0), (1001.0398666666667, 0.0005333333333333334, 0.0009333333333333332), (2.097, 0.0, 0.0), (4.455933333333333, 0.0009333333333333332, 0.001), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0705, 0.025599999999999998), (2, 0.0, 0.0010722222222222222), 0, (2, 0.0, 0.00011666666666666667), (3, 0.0, 0.0005666666666666666), (1, 0.0, 0.0), (2, 0.0, 6.111111111111111e-05), (1, 0.0, 0.0001111111111111111), (3, 0.0, 8.333333333333333e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[62, 54, -1, 56, 57, 58, 59, 60, 61, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 2, -1, 0, 2, 1, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, False, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
25,8,"[785.6232190106965, 836.0512759994466, 1307.036107641666, 432.0512693027143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[785.6232190106965, 849.1835975767124, 1492.3284750611547, 626.9991473920641, 2708.859478712651, 1142.2577824644004, 951.6847859160765, 800.8576688609924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(120.23626666666664, 0.0, 0.001066666666666667), (72.70086666666668, 0.005533333333333332, 0.004066666666666666), (39.146800000000006, 0.004733333333333333, 6.666666666666668e-05), (357.91346666666675, 6.666666666666668e-05, 6.666666666666668e-05), (170.56820000000002, 0.003333333333333333, 0.0014), (0.0, 0.0, 0.0), (1001.0398666666667, 0.0, 0.0008), (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 1.666666666666667e-05, 0.0006111111111111112), (3, 0.0, 0.0015388888888888893), (2, 0.0, 0.0016055555555555554), (3, 0.12083333333333332, 0.0015944444444444443), (3, 0.0, 0.0008388888888888889), (1, 0.0, 0.0), (2, 0.0, 6.111111111111111e-05), (1, 0.0, 0.00011666666666666667), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[62, 63, 64, 65, 57, 58, 59, 60, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 1, 1, 0, 2, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
26,8,"[0, 849.1835975767124, 877.505143074861, 0, 2232.9787954473054, 1184.2313299584257, 1645.2825219566423, 456.3559124290045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[785.6232190106965, 849.1835975767124, 1492.3284750611547, 626.9991473920641, 2232.9787954473054, 1625.2324383417672, 1774.5705726637832, 456.3559124290045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(72.7008, 6.666666666666668e-05, 0.0015333333333333334), (74.09886666666668, 0.005333333333333333, 0.0041333333333333335), (39.146800000000006, 0.004666666666666667, 6.666666666666668e-05), (314.57233333333323, 0.00013333333333333334, 6.666666666666668e-05), (1034.5942666666667, 0.0003333333333333333, 0.0007333333333333332), (13.981, 0.0, 0.0), (55.924, 0.0046, 6.666666666666668e-05), (6.6404, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0005666666666666668), (3, 0.0, 0.0008222222222222222), (2, 0.0, 0.0010722222222222222), (3, 0.03961666666666667, 0.001261111111111111), (2, 1.666666666666667e-05, 8.333333333333333e-05), (2, 0.0, 9.999999999999999e-05), (1, 0.0, 0.0010999999999999998), (3, 0.0, 7.777777777777777e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[62, 63, 64, 65, 66, 67, 68, 69, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 1, 1, 0, 2, 2, 2, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
27,9,"[915.8908929650686, 0, 0, 954.6312914962789, 1497.3838228387908, 1210.24148979592, 0, 0, 705.2964897923745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1009.7454258191793, 849.1835975767124, 1492.3284750611547, 1074.4643478955613, 2232.9787954473054, 1625.2324383417672, 1774.5705726637832, 456.3559124290045, 798.1155822728865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(44.7392, 0.0046, 6.666666666666668e-05), (53.1276, 0.0052, 0.003733333333333333), (61.516400000000004, 0.0046, 0.0), (27.962, 0.0, 0.001), (1398.101, 0.0, 0.0006666666666666666), (16.7772, 0.0, 0.0), (25.1658, 0.0046, 0.0), (6.640466666666666, 0.0, 0.0), (7.5578, 0.0004, 0.0003333333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0011166666666666666), (3, 0.0, 0.0011277777777777777), (2, 0.0, 0.0010888888888888888), (3, 0.04601666666666666, 0.016216666666666667), (2, 0.0, 5.555555555555555e-05), (2, 0.0, 0.00010555555555555555), (1, 0.0, 0.0010222222222222221), (3, 0.0, 2.7777777777777776e-05), (3, 0.0, 9.444444444444444e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[70, 63, 64, 71, 66, 67, 68, 69, 72, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 2, 2, 2, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
28,9,"[1007.7389936476189, 1135.5979072025643, 906.3109000214981, 1067.0604529593884, 0, 0, 579.2040495482095, 438.82270636743755, 717.6528313757843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1009.7454258191793, 2010.2595573766505, 1719.417756124193, 1074.4643478955613, 2232.9787954473054, 1625.2324383417672, 940.7363078716186, 464.8590468950376, 798.1155822728865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(83.886, 0.0046, 0.0), (20.971333333333327, 0.04126666666666667, 0.0015333333333333334), (33.5544, 0.0048, 0.003466666666666667), (64.3126, 0.0, 0.001), (1375.7314, 0.0002, 0.0009333333333333332), (0.0, 0.0, 0.0), (2.4026666666666667, 0.0, 0.0), (1.31, 0.00013333333333333334, 0.00013333333333333334), (4.936533333333333, 0.028399999999999998, 0.028466666666666664), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0010166666666666666), (2, 0.0, 0.00016111111111111108), (1, 0.0, 0.0023166666666666665), (3, 0.0, 1.1111111111111112e-05), (2, 0.0, 5.555555555555555e-05), (2, 0.0, 0.0001111111111111111), (2, 0.0, 8.333333333333333e-05), (3, 0.0, 0.0), (3, 0.0, 8.88888888888889e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[70, 73, 74, 71, 66, 67, 75, 76, 72, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 2, 1, 2, 2, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
29,8,"[0, 2010.2595573766505, 0, 0, 408.1113784619685, 0, 668.1037271435606, 454.50376440061984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1009.7454258191793, 2010.2595573766505, 1719.417756124193, 1074.4643478955613, 419.4461622241998, 0, 940.7363078716186, 464.8590468950376, 798.1155822728865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(41.943, 0.0044, 0.0), (56.622800000000005, 0.040799999999999996, 0.0014), (184.5492, 0.005, 0.0038666666666666663), (0.0, 0.0, 0.001), (6.640266666666666, 0.0, 0.0), 0, (7.208333333333332, 0.0, 0.0), (1.048, 0.0, 0.0), (9.917466666666668, 0.0834, 0.08346666666666668), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0010333333333333334), (2, 0.0, 0.00011666666666666667), (1, 0.0, 0.0024277777777777774), (3, 0.0, 0.0), (3, 0.0, 0.0), 0, (2, 0.0, 8.88888888888889e-05), (3, 0.0, 0.0), (3, 0.0, 9.999999999999999e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[70, 73, 74, 71, 77, -1, 75, 76, 72, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 2, 1, 0, -1, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
