interval,activecontainers,ips,apparentips,ram,disk,creationids,hostalloc,active
771,7,"[544.0020058360076, 530.6080136093541, 1264.8212801613754, 717.3496681211327, 431.20079432063125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1270.8685389850136, 530.6080136093541, 2227.227738165652, 917.7449436151724, 490.8559483116707, 0, 1521.4069544734036, 423.1464053222682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3.9315333333333333, 0.0, 0.0), (185.94693333333333, 0.0036666666666666666, 0.0061333333333333335), (22.3696, 0.004666666666666667, 0.00013333333333333334), (9.785933333333332, 0.0, 0.0), (10.966066666666668, 0.0, 0.0), 0, (1251.3003333333334, 6.666666666666668e-05, 0.001), (9.436933333333332, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0), (1, 0.0, 0.0005777777777777778), (2, 0.0, 0.0010722222222222222), (3, 0.0, 0.0007611111111111111), (1, 0.0, 2.7777777777777776e-05), 0, (3, 0.0, 0.00018333333333333334), (1, 0.0, 5.555555555555557e-06), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2299, 2300, 2301, 2302, 2303, -1, 2297, 2298, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 0, 2, 1, 0, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
772,8,"[0, 498.23678477280083, 1347.0253533704608, 917.7449436151724, 490.8559483116707, 1980.5304480756645, 1334.8952441792542, 326.6969582117346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1270.8685389850136, 530.6080136093541, 2227.227738165652, 917.7449436151724, 490.8559483116707, 1980.5304480756645, 1338.6974430050514, 634.5890765611629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(11.315466666666667, 0.0, 0.0), (191.5396, 0.0036666666666666666, 0.0062), (33.5544, 0.004666666666666667, 6.666666666666668e-05), (14.329866666666671, 0.0, 0.0), (14.242533333333329, 0.0, 0.0), (258.64820000000003, 0.019533333333333333, 0.0016), (47.3602, 0.0006, 0.004533333333333333), (33.5538, 0.0072, 0.004666666666666667), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 5.555555555555557e-06), (1, 1.666666666666667e-05, 0.0006000000000000001), (2, 0.0, 0.0010277777777777776), (3, 0.0, 0.0005777777777777778), (1, 0.0, 3.888888888888889e-05), (3, 0.05115, 0.03694444444444444), (2, 0.0007666666666666667, 0.00029444444444444445), (1, 0.0009166666666666666, 0.0047777777777777775), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2299, 2300, 2301, 2302, 2303, 2304, 2305, 2306, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 0, 2, 1, 0, 2, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
773,9,"[2157.5984783299377, 0, 0, 588.351766351123, 0, 0, 0, 356.2679090246138, 431.82754378726725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2677.98914988151, 530.6080136093541, 2227.227738165652, 917.7449436151724, 490.8559483116707, 1980.5304480756645, 1338.6974430050514, 634.5890765611629, 571.5265531019063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(39.146800000000006, 0.004533333333333333, 6.666666666666668e-05), (222.2977333333333, 0.0036666666666666666, 0.0062), (16.7772, 0.004533333333333333, 6.666666666666668e-05), (14.6794, 0.0, 0.0), (13.674666666666663, 0.0, 0.0), (328.5534, 0.0005333333333333334, 0.0006), (50.506066666666655, 0.0004, 0.0028), (55.9238, 0.007066666666666666, 0.0054), (13.980666666666664, 0.0006666666666666666, 0.005866666666666666), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0010888888888888888), (1, 0.0, 0.0004777777777777777), (2, 0.0, 0.0010277777777777776), (3, 0.0, 0.000611111111111111), (1, 0.0, 2.7777777777777776e-05), (3, 0.06125, 0.025472222222222222), (2, 3.3333333333333335e-05, 0.00031666666666666665), (1, 0.0, 0.0035722222222222223), (1, 0.0, 0.0006222222222222223), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2307, 2300, 2301, 2302, 2303, 2304, 2305, 2306, 2308, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 0, 2, 1, 0, 2, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
774,8,"[0, 1035.9607076495156, 1035.9607076495156, 0, 1594.192548763792, 245.54319931548474, 0, 0, 529.4687813413218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2677.98914988151, 1035.9607076495156, 1035.9607076495156, 917.7449436151724, 2226.127752300277, 465.83499855134875, 0, 634.5890765611629, 571.5265531019063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(22.3696, 0.0046, 0.0), (1426.063, 0.14286666666666667, 0.5943999999999999), (1426.063, 0.14286666666666667, 0.5943999999999999), (5.242, 0.0, 0.0), (1185.5895333333335, 0.0, 0.001), (5.5922, 0.0003333333333333333, 6.666666666666668e-05), 0, (29.35973333333333, 0.008, 0.004733333333333333), (16.77666666666667, 0.0002666666666666667, 0.0056), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0010444444444444444), (3, 0.005116666666666666, 0.1869), (3, 0.005116666666666666, 0.1869), (3, 0.0, 0.0003888888888888889), (2, 0.04596666666666667, 0.01621111111111111), (3, 0.0, 0.0), 0, (1, 0.0, 0.003), (1, 0.0, 0.00011666666666666667), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2307, 2309, 2310, 2302, 2311, 2312, -1, 2306, 2308, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 1, 2, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
775,8,"[2529.022779409242, 751.7468534600678, 751.7468534600678, 885.7838472849353, 2116.5942568906485, 0, 458.24219408979775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2529.022779409242, 1035.9607076495156, 1035.9607076495156, 885.7838472849353, 2226.127752300277, 465.83499855134875, 458.24219408979775, 0, 571.5265531019063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(58.7202, 0.004666666666666667, 6.666666666666668e-05), (1311.4188000000001, 0.1956, 0.7402000000000001), (1311.4188000000001, 0.1956, 0.7402000000000001), (33.5544, 0.004666666666666667, 0.00013333333333333334), (984.2627333333332, 6.666666666666668e-05, 0.0009333333333333332), (6.291, 0.0, 0.0), (8.2134, 0.0, 0.0), 0, (24.466333333333328, 0.00046666666666666666, 0.0057333333333333325), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010999999999999998), (3, 0.0006, 0.11304444444444445), (3, 0.0006, 0.11304444444444445), (2, 0.0, 0.0011055555555555554), (2, 0.0, 0.0001277777777777778), (3, 0.0, 0.0), (1, 0.0, 0.000988888888888889), 0, (1, 0.0, 0.00023333333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2313, 2309, 2310, 2314, 2311, 2312, 2315, -1, 2308, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 1, 2, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
776,9,"[2128.9380372999444, 0, 0, 865.6290825883275, 0, 832.4748286142847, 434.10050301952424, 273.62722163552644, 463.43512885869814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2529.022779409242, 1035.9607076495156, 1035.9607076495156, 885.7838472849353, 2226.127752300277, 980.9364238482178, 458.24219408979775, 818.3890485974297, 463.43512885869814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(61.516400000000004, 0.004666666666666667, 0.0), (1255.4948, 0.13406666666666667, 0.4640666666666667), (1255.4948, 0.13406666666666667, 0.4640666666666667), (0.0, 0.0046, 0.0), (1023.4098, 6.666666666666668e-05, 0.001066666666666667), (3.495, 0.0, 0.0), (5.2424, 0.0, 0.0), (37.748, 0.0, 0.0), (100.6628, 0.0004, 0.0027333333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010555555555555557), (3, 1.666666666666667e-05, 0.12178333333333334), (3, 1.666666666666667e-05, 0.12178333333333334), (2, 0.0, 0.001027777777777778), (2, 0.0, 0.00016111111111111108), (3, 0.0, 0.00029444444444444445), (1, 0.0, 0.0006277777777777777), (2, 0.0, 0.0008055555555555556), (1, 0.0004166666666666667, 0.0008333333333333334), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2313, 2309, 2310, 2314, 2311, 2316, 2315, 2317, 2318, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 1, 2, 1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
777,9,"[0, 2001.543193618997, 1980.5304480756645, 0, 383.59399772098897, 980.9364238482178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2529.022779409242, 2001.543193618997, 1980.5304480756645, 885.7838472849353, 661.0283556905348, 980.9364238482178, 458.24219408979775, 818.3890485974297, 463.43512885869814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(55.924, 0.004533333333333333, 0.0), (41.243666666666655, 6.666666666666668e-05, 6.666666666666668e-05), (258.64820000000003, 0.019533333333333333, 0.0016), (19.573400000000003, 0.004666666666666667, 6.666666666666668e-05), (8.7374, 0.0, 0.0), (13.980333333333336, 0.0, 0.0), (7.8638, 0.0, 0.0), (25.1654, 0.0, 0.0), (121.63419999999999, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010333333333333334), (3, 0.00065, 0.00020555555555555556), (3, 0.05115, 0.03694444444444444), (2, 0.0, 0.0010388888888888889), (1, 0.0, 0.0012000000000000001), (3, 0.0, 0.00037777777777777777), (1, 0.0, 0.0008388888888888889), (2, 0.0, 0.0006777777777777777), (1, 0.0, 0.0008222222222222222), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2313, 2319, 2320, 2314, 2321, 2316, 2315, 2317, 2318, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 1, 0, 1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
778,9,"[2232.9787954473054, 0, 1250.0262377682147, 583.3915269050505, 401.2896804471603, 0, 2138.308283086843, 531.1208804818593, 443.6949634928696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2232.9787954473054, 2001.543193618997, 1980.5304480756645, 877.3386810122662, 661.0283556905348, 980.9364238482178, 2388.666156056188, 874.3684732374093, 457.73155329463674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1034.5942666666667, 0.0003333333333333333, 0.0007333333333333332), (50.3308, 0.0, 0.0), (328.5534, 0.0005333333333333334, 0.0006), (47.5354, 0.0, 6.666666666666668e-05), (17.126133333333335, 0.0, 0.0), (12.5822, 0.0, 0.0), (23.0682, 0.00013333333333333334, 0.00013333333333333334), (6.247133333333332, 0.0, 0.0), (55.924, 0.004733333333333333, 0.0002), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 1.666666666666667e-05, 8.333333333333333e-05), (3, 0.0, 7.777777777777777e-05), (3, 0.06125, 0.025472222222222222), (2, 0.0, 0.0002222222222222222), (1, 0.0, 0.0013222222222222222), (3, 0.0, 0.00036666666666666667), (2, 0.0, 0.0005888888888888889), (3, 0.0, 0.0), (3, 0.0, 0.0011333333333333332), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2322, 2319, 2320, 2323, 2321, 2316, 2324, 2325, 2326, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 1, 0, 1, 2, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
779,9,"[0, 126.12688022292923, 0, 804.078297530017, 0, 446.2848497873626, 1932.60301540134, 874.3684732374093, 447.3905609818222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2232.9787954473054, 1742.8036313704536, 1980.5304480756645, 877.3386810122662, 661.0283556905348, 674.3055420766065, 2388.666156056188, 874.3684732374093, 457.73155329463674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1398.101, 0.0, 0.0006666666666666666), (79.69160000000001, 0.0018, 0.0022666666666666664), (298.49406666666664, 0.0016666666666666668, 0.005466666666666667), (29.35993333333334, 0.0, 0.0), (23.0682, 0.0, 0.0), (45.08853333333333, 0.003, 0.0003333333333333333), (25.864466666666672, 0.0, 0.00046666666666666666), (3.058, 0.0, 0.0), (8.3886, 0.0046, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 5.555555555555555e-05), (2, 0.0, 0.0009333333333333333), (3, 0.0008666666666666667, 0.016138888888888887), (2, 0.0, 0.00016111111111111108), (1, 0.0, 0.0013722222222222222), (3, 1.666666666666667e-05, 0.00019999999999999998), (2, 1.666666666666667e-05, 0.0002555555555555556), (3, 0.0, 5.555555555555557e-06), (3, 0.0, 0.0010333333333333334), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2322, 2327, 2320, 2323, 2321, 2328, 2324, 2325, 2326, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 1, 0, 0, 2, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
780,8,"[1193.8774572874102, 0, 452.02184410195173, 0, 0, 674.3055420766065, 0, 0, 457.5716666640353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1196.600635528421, 1742.8036313704536, 645.2798230237914, 877.3386810122662, 0, 674.3055420766065, 2388.666156056188, 874.3684732374093, 457.73155329463674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(5.2421999999999995, 0.0, 0.0), (109.05160000000001, 0.0014, 0.002), (261.44446666666676, 0.5536, 0.16226666666666667), (5.592266666666666, 0.0, 0.0), 0, (55.574, 0.0, 0.0), (23.0686, 0.0, 0.0), (11.271666666666665, 0.0, 0.0), (8.3886, 0.0044666666666666665, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.005655555555555555), (2, 0.0, 0.0005999999999999998), (1, 0.0, 0.003850000000000001), (2, 0.0, 0.0001944444444444444), 0, (3, 0.0, 8.333333333333333e-05), (2, 0.0, 0.00014444444444444444), (3, 0.0, 1.1111111111111112e-05), (3, 0.0, 0.0010222222222222221), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2329, 2327, 2330, 2323, -1, 2328, 2324, 2325, 2326, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 0, 1, -1, 0, 2, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
781,7,"[1196.600635528421, 833.3054562028785, 0, 1494.6715624560145, 446.2848497873626, 510.1712161252014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1196.600635528421, 1603.4997317354403, 645.2798230237914, 2824.5981606678024, 674.3055420766065, 674.3055420766065, 0, 0, 457.73155329463674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(5.2424, 0.0, 0.0), (1140.8506, 0.0005333333333333334, 0.001066666666666667), (436.207, 0.019333333333333327, 0.026666666666666672), (328.2036666666667, 0.09333333333333331, 0.342), (45.08853333333333, 0.003, 0.0003333333333333333), (74.44846666666666, 0.0, 0.0002666666666666667), 0, 0, (41.943, 0.004733333333333333, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.000638888888888889), (3, 0.0032, 0.001277777777777778), (1, 0.0, 0.003427777777777778), (1, 0.0008333333333333333, 0.5113666666666667), (3, 1.666666666666667e-05, 0.00019999999999999998), (3, 0.05158333333333333, 0.01831111111111111), 0, 0, (3, 0.0, 0.0010055555555555553), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2329, 2331, 2330, 2332, 2333, 2328, -1, -1, 2326, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 0, 2, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
782,8,"[1195.3401954762337, 1392.7419302419803, 553.644077674176, 0, 674.3055420766065, 0, 1076.7326721057477, 389.072940082895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1196.600635528421, 1603.4997317354403, 1061.7149333806115, 2824.5981606678024, 674.3055420766065, 674.3055420766065, 1076.7326721057477, 678.3931428960068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1.9220666666666666, 0.0, 0.0), (1001.0400666666666, 0.0, 0.0007333333333333332), (0.0, 0.0, 0.001), (390.06966666666676, 0.00013333333333333334, 0.00013333333333333334), (55.574, 0.0, 0.0), (74.44839999999999, 0.0, 0.0), (1224.7365333333335, 0.0008, 0.001066666666666667), (67.10839999999999, 0.00013333333333333334, 0.001), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0007111111111111111), (3, 0.0, 9.999999999999999e-05), (1, 0.0, 7.777777777777777e-05), (1, 0.0, 0.0005444444444444444), (3, 0.0, 8.333333333333333e-05), (3, 0.0, 8.333333333333333e-05), (1, 0.0, 0.00013333333333333334), (1, 0.0, 0.0005722222222222222), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2329, 2331, 2334, 2332, 2333, 2328, 2335, 2336, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 1, 2, 0, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
783,8,"[0, 0, 599.9449131617434, 802.9360123670964, 0, 432.0512693027143, 944.4846645042269, 591.6283972996844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1196.600635528421, 1603.4997317354403, 1061.7149333806115, 1142.2577824644004, 674.3055420766065, 626.9991473920641, 1076.7326721057477, 678.3931428960068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2.621, 0.0, 0.0), (1168.8122666666666, 0.0002666666666666667, 0.0008), (0.0, 0.0, 0.001), (4.194, 0.0, 0.0), (74.44846666666666, 0.0, 0.0002666666666666667), (357.91346666666675, 6.666666666666668e-05, 6.666666666666668e-05), (1191.1817333333333, 0.0002, 0.001), (72.70093333333332, 6.666666666666668e-05, 0.001), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.000638888888888889), (3, 0.0, 0.00019999999999999998), (1, 0.0, 7.777777777777777e-05), (1, 0.0, 0.0), (3, 0.05158333333333333, 0.01831111111111111), (3, 0.12083333333333332, 0.0015944444444444443), (1, 1.666666666666667e-05, 0.00016666666666666666), (1, 0.0, 0.0005666666666666666), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2329, 2331, 2334, 2337, 2333, 2338, 2335, 2336, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 1, 1, 0, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
