interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
808,"[38.91784561926036, 36.497161194766726, 23.927751225870523, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1349.0464024437786, 1548.5220931531694, 3124.642888480452, 0, 0, 0]","[2679.953597556221, 6553.477906846831, 12986.357111519548, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1568, 2957, 3855, 0, 0, 0]","[(356.1650000000001, 0.016466666666666668, 0.027733333333333332), (122.15846666666667, 0.004666666666666667, 6.666666666666668e-05), (343.93213333333335, 0.005, 0.0006), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3938.835, 1859.9835333333333, 999.9722666666667), (17057.841533333332, 1799.9953333333333, 1524.9999333333333), (34016.067866666664, 1882.695, 1333.7494), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.004388888888888889), (6, 0.0, 0.006966666666666666), (4, 0.06125, 0.026266666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.105611111111111), (16099, 51.900000000000006, 6.1830333333333325), (32208, 58.13875, 11.613733333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
809,"[54.92678083891784, 23.89533448531227, 36.03128297436534, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[835.882918932371, 786.6350890147144, 1220.4212174365869, 0, 0, 0]","[3193.117081067629, 7315.364910985286, 14890.578782563412, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2213, 1936, 5805, 0, 0, 0]","[(569.7248666666668, 0.5710666666666666, 0.19566666666666666), (104.50733333333332, 0.0, 0.0005333333333333334), (358.48066666666665, 0.006066666666666667, 0.005466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3725.275133333333, 1859.4289333333334, 999.8043333333334), (17075.492666666665, 1800.0, 1524.9994666666666), (34001.51933333333, 1882.6939333333335, 1333.7445333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 1.666666666666667e-05, 0.008233333333333334), (5, 0.0, 0.0008555555555555556), (6, 0.0008666666666666667, 0.016961111111111107), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09998333333333, 10.101766666666666), (16100, 51.900000000000006, 6.189144444444444), (32206, 58.199133333333336, 11.623038888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
810,"[43.11243484735666, 37.521599605035796, 25.051207249705172, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1378.497451845582, 1966.1160643268472, 3476.2722450597253, 0, 0, 0]","[2650.502548154418, 6135.883935673153, 12634.727754940275, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1737, 3040, 4036, 0, 0, 0]","[(450.18766666666664, 0.019999999999999993, 0.03253333333333334), (173.7132, 0.0051333333333333335, 0.00046666666666666666), (987.0150000000001, 0.0, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3844.8123333333333, 1859.98, 999.9674666666666), (17006.2868, 1799.9948666666667, 1524.9995333333334), (33372.985, 1882.7, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.004072222222222222), (4, 0.0, 0.004077777777777778), (4, 0.0, 0.0001388888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.105927777777778), (16101, 51.900000000000006, 6.185922222222222), (32208, 58.2, 11.63986111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
811,"[57.40878629932986, 24.47543816341644, 35.1747253429334, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[264.8407372849268, 1590.748635195088, 3678.270816597423, 0, 0, 0]","[3764.159262715073, 6511.251364804912, 12432.729183402576, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2313, 1983, 5667, 0, 0, 0]","[(332.5715333333335, 0.0064, 0.023133333333333336), (27.786666666666665, 0.005066666666666667, 0.0003333333333333334), (2223.111066666667, 0.0002, 0.0017333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3962.4284666666663, 1859.9936, 999.9768666666666), (17152.213333333333, 1799.9949333333334, 1524.9996666666666), (32136.88893333333, 1882.6998, 1333.7482666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.003966666666666667), (2, 0.0, 0.0011888888888888889), (6, 0.0, 0.00024444444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.106033333333333), (16103, 51.900000000000006, 6.188811111111111), (32206, 58.2, 11.639755555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
812,"[30.032266070985358, 66.74895087632683, 23.071193594438583, 0.0, 0.0, 0.0]","[2, 5, 2, 0, 0, 0]","[421.4356608994527, 2186.6390975357376, 1492.2814312988123, 0, 0, 0]","[3607.5643391005474, 5915.360902464263, 14618.718568701188, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1210, 5408, 3717, 0, 0, 0]","[(16.514266666666664, 0.0, 0.0), (606.7742666666667, 0.01, 0.0006000000000000001), (2280.3025333333335, 0.7898666666666667, 0.019333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4278.485733333333, 1860.0, 1000.0), (16573.225733333333, 1799.99, 1524.9994), (32079.697466666665, 1881.9101333333333, 1333.7306666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 9.999999999999999e-05), (9, 0.012733333333333334, 0.005988888888888888), (4, 0.0, 0.0002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1099), (16096, 51.88726666666667, 6.1840111111111105), (32208, 58.2, 11.6398), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
813,"[27.599900719781584, 42.409281658849665, 54.35416795977903, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[1104.8274975596166, 2903.601971819712, 4970.723324442476, 0, 0, 0]","[2924.172502440383, 5198.398028180288, 11140.276675557525, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1112, 3436, 8757, 0, 0, 0]","[(24.727666666666668, 0.0, 0.0), (2153.074933333334, 0.8026000000000001, 0.19839999999999997), (2214.5914, 0.004866666666666667, 0.0020666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4270.272333333333, 1860.0, 1000.0), (15026.925066666667, 1799.1974, 1524.8016), (32145.4086, 1882.6951333333334, 1333.7479333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00013333333333333334), (7, 0.0002833333333333333, 0.0039055555555555566), (7, 0.0, 0.007105555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109866666666665), (16098, 51.89971666666667, 6.186094444444444), (32205, 58.2, 11.632894444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
814,"[47.10846363862001, 42.409281658849665, 63.52181739184408, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[980.4467641837958, 593.6732021674471, 4120.797297375342, 0, 0, 0]","[3048.553235816204, 7508.326797832553, 11990.202702624658, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1898, 3436, 10234, 0, 0, 0]","[(113.463, 0.006333333333333332, 0.004866666666666666), (1986.0018000000002, 0.10919999999999999, 0.19126666666666667), (1325.3993333333333, 0.0048, 0.0015333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4181.537, 1859.9936666666667, 999.9951333333333), (15193.9982, 1799.8908, 1524.8087333333333), (33034.600666666665, 1882.6952, 1333.7484666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.00037222222222222225), (7, 0.00035, 0.004855555555555556), (5, 0.045083333333333336, 0.01940555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109627777777778), (16098, 51.89965000000001, 6.185144444444444), (32207, 58.15491666666667, 11.620594444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]"
815,"[47.381484239265326, 28.684275487533945, 88.48612749053441, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[1042.4458258595018, 1412.7511751445977, 4967.131766483486, 0, 0, 0]","[2986.554174140498, 6689.248824855402, 11143.868233516514, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1909, 2324, 14256, 0, 0, 0]","[(353.7180000000001, 0.5536, 0.16246666666666668), (1440.0438666666669, 0.00013333333333333334, 0.0019333333333333333), (2387.9558666666667, 0.0048000000000000004, 0.0016666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3941.282, 1859.4464, 999.8375333333333), (15739.956133333333, 1799.9998666666668, 1524.9980666666668), (31972.044133333333, 1882.6952, 1333.7483333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0040166666666666675), (4, 0.0, 5.555555555555555e-05), (7, 1.666666666666667e-05, 0.0070444444444444435), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.105983333333333), (16101, 51.900000000000006, 6.189944444444444), (32205, 58.199983333333336, 11.632955555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]"
816,"[47.45594440307769, 36.793384349543324, 59.88455092793743, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[810.5605865612818, 2640.486552122504, 3602.3977216459957, 0, 0, 0]","[3218.4394134387185, 5461.513447877496, 12508.602278354005, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1912, 2981, 9648, 0, 0, 0]","[(520.3541333333334, 4.1487333333333325, 4.168333333333334), (1300.2339333333334, 0.0006, 0.002266666666666667), (1360.0018, 0.00020000000000000004, 0.0012000000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3774.6458666666667, 1855.8512666666666, 995.8316666666667), (15879.766066666667, 1799.9994, 1524.9977333333334), (32999.9982, 1882.6998, 1333.7488), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.05473333333333333, 0.02271666666666667), (4, 0.0, 0.0007111111111111111), (6, 0.10164999999999999, 0.048888888888888885), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.04526666666666, 10.087283333333334), (16101, 51.900000000000006, 6.189288888888888), (32206, 58.09835, 11.59111111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
817,"[41.102010424422936, 49.09898790422118, 34.56644528582956, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[262.61535995470337, 3686.2709903314035, 0, 0, 0, 0]","[3766.3846400452967, 4415.7290096685965, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1656, 3978, 5569, 0, 0, 0]","[(353.8929333333334, 12.113600000000003, 12.156933333333331), (1707.0806666666665, 0.9976, 0.008866666666666669), (1322.6034666666667, 0.00013333333333333334, 0.0009999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3941.1070666666665, 1847.8864, 987.8430666666667), (15472.919333333333, 1799.0024, 1524.9911333333334), (33037.39653333333, 1882.6998666666668, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0036944444444444446), (7, 0.0, 0.00055), (4, 0.01295, 0.00881111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.106305555555554), (16098, 51.900000000000006, 6.18945), (32208, 58.187050000000006, 11.631188888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
818,"[28.74162323157111, 72.1303381881017, 0.0, 0.0, 0.0, 0.0]","[2, 5, 0, 0, 0, 0]","[960.8562536278655, 1256.0025722833768, 0, 0, 0, 0]","[3068.1437463721345, 6845.997427716623, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1158, 5844, 0, 0, 0, 0]","[(211.5057333333333, 0.01653333333333333, 0.0166), (1832.2104666666667, 0.7732, 0.011), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4083.4942666666666, 1859.9834666666666, 999.9834), (15347.789533333333, 1799.2268, 1524.989), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0001, 0.01286111111111111), (12, 0.0, 0.0011555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09989999999999, 10.097138888888889), (16093, 51.900000000000006, 6.188844444444444), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
819,"[47.704144949118884, 15.502345099975315, 65.16665632176773, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[1090.6992359052592, 633.892881971301, 6300.198427445592, 0, 0, 0]","[2938.3007640947408, 7468.107118028699, 9810.801572554408, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1922, 1256, 10499, 0, 0, 0]","[(212.29213333333334, 0.0258, 0.014466666666666668), (388.67179999999996, 0.0, 0.003733333333333333), (274.3764, 0.0048, 0.0013333333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4082.7078666666666, 1859.9742, 999.9855333333334), (16791.3282, 1800.0, 1524.9962666666668), (34085.6236, 1882.6952, 1333.7486666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.008383333333333333), (2, 0.0, 6.666666666666667e-05), (8, 0.10171666666666665, 0.044616666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.101616666666667), (16103, 51.900000000000006, 6.189933333333332), (32204, 58.098283333333335, 11.595383333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
820,"[52.79225614296351, 30.696124413725006, 65.16665632176773, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[865.7204163192729, 1164.6214150978972, 1196.6813573689292, 0, 0, 0]","[3163.2795836807272, 6937.378584902102, 14914.318642631071, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2127, 2487, 10499, 0, 0, 0]","[(195.64593333333326, 0.0206, 0.0086), (429.2164, 0.0044666666666666665, 0.0028), (243.96793333333335, 0.0048000000000000004, 0.0015333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4099.354066666667, 1859.9794, 999.9914), (16750.7836, 1799.9955333333332, 1524.9972), (34116.03206666667, 1882.6952, 1333.7484666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.00011666666666666667, 0.00783888888888889), (4, 0.0, 0.000888888888888889), (8, 0.012966666666666666, 0.008944444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09988333333332, 10.10216111111111), (16101, 51.900000000000006, 6.189111111111111), (32204, 58.18703333333334, 11.631055555555553), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
821,"[55.448001985604364, 34.58405332016786, 29.129166408044192, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[1246.0231102259193, 2753.3266917325777, 4314.1445609361135, 0, 0, 0]","[2782.9768897740805, 5348.673308267422, 11796.855439063886, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2234, 2802, 4693, 0, 0, 0]","[(90.52593333333333, 0.007733333333333333, 0.0074666666666666675), (458.57626666666664, 0.006733333333333333, 0.0030666666666666668), (7.1647333333333325, 0.0514, 0.055666666666666656), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4204.474066666667, 1859.9922666666666, 999.9925333333333), (16721.423733333333, 1799.9932666666666, 1524.9969333333333), (34352.83526666667, 1882.6486, 1333.6943333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.003011111111111111), (3, 0.011300000000000001, 0.0018944444444444445), (3, 0.0, 0.00045), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.106988888888889), (16102, 51.88870000000001, 6.188105555555555), (32209, 58.2, 11.639549999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
822,"[54.182179200794245, 50.03702789434708, 29.129166408044192, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[657.7602343379051, 3292.7419891728173, 0, 0, 0, 0]","[3371.239765662095, 4809.258010827183, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2183, 4054, 4693, 0, 0, 0]","[(98.50595714285713, 0.0027333333333333333, 0.006933333333333334), (513.1022666666667, 0.008133333333333334, 0.005066666666666666), (9.261866666666666, 0.04873333333333333, 0.05306666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4196.494042857143, 1859.9972666666667, 999.9930666666667), (16666.897733333335, 1799.9918666666667, 1524.9949333333334), (34350.73813333333, 1882.6512666666667, 1333.6969333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.001095238095238095), (6, 0.015133333333333334, 0.0029055555555555553), (3, 0.0, 0.00047222222222222213), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10890476190476), (16099, 51.884866666666674, 6.187094444444444), (32209, 58.2, 11.639527777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
823,"[51.52643335815339, 65.2431498395458, 0.0, 0.0, 0.0, 0.0]","[3, 4, 0, 0, 0, 0]","[432.0512693027143, 1164.6214150978972, 0, 0, 0, 0]","[3596.9487306972856, 6937.378584902102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2076, 5286, 0, 0, 0, 0]","[(415.2097666666667, 0.0026, 0.006666666666666666), (536.8694666666667, 0.013266666666666666, 0.0078000000000000005), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3879.790233333333, 1859.9974, 999.9933333333333), (16643.130533333333, 1799.9867333333334, 1524.9922), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.12083333333333332, 0.0026738095238095236), (8, 0.01145, 0.002955555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 66.97916666666666, 10.10732619047619), (16097, 51.88855, 6.187044444444444), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
824,"[31.099528418962525, 45.420883732411745, 33.38091986841288, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[432.0512693027143, 1167.2357458838203, 4296.781093719026, 0, 0, 0]","[3596.9487306972856, 6934.7642541161795, 11814.218906280974, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1253, 3680, 5378, 0, 0, 0]","[(672.4857999999999, 0.00020000000000000004, 0.00013333333333333337), (212.51066666666668, 0.0044, 0.0012000000000000001), (1311.4182, 0.02313333333333333, 0.006866666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3622.5142, 1859.9998, 999.9998666666667), (16967.489333333335, 1799.9956, 1524.9988), (33048.5818, 1882.6768666666667, 1333.7431333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.16044999999999998, 0.0028555555555555556), (8, 0.0, 0.005122222222222222), (3, 0.11005, 0.052338888888888886), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 66.93955, 10.107144444444444), (16097, 51.900000000000006, 6.1848777777777775), (32209, 58.08995, 11.58766111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
825,"[27.2524199553239, 42.13774376697112, 44.39823722922227, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[613.6095554236499, 965.1748065231225, 5604.099330699923, 0, 0, 0]","[3415.39044457635, 7136.825193476878, 10506.900669300077, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1098, 3414, 7153, 0, 0, 0]","[(322.3487999999999, 0.00013333333333333334, 6.666666666666668e-05), (182.8007333333333, 0.007, 0.0034666666666666665), (1258.9895333333334, 0.0318, 0.0096), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3972.6512000000002, 1859.9998666666668, 999.9999333333334), (16997.199266666667, 1799.993, 1524.9965333333334), (33101.01046666667, 1882.6682, 1333.7404), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.03961666666666667, 0.001261111111111111), (7, 0.04748333333333333, 0.02086666666666667), (4, 0.00315, 0.003961111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.06038333333333, 10.108738888888888), (16098, 51.85251666666667, 6.169133333333333), (32208, 58.196850000000005, 11.636038888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
826,"[44.527177959791516, 11.91063934830906, 72.80119173235677, 0.0, 0.0, 0.0]","[3, 1, 6, 0, 0, 0]","[840.1434289807402, 0, 5562.221884868099, 0, 0, 0]","[3188.8565710192597, 8102, 10548.778115131901, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1794, 965, 11729, 0, 0, 0]","[(568.9384666666667, 0.0002, 0.0022), (25.864466666666672, 0.007, 0.0020666666666666667), (1537.5604, 0.07973333333333332, 0.019399999999999997), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3726.0615333333335, 1859.9998, 999.9978), (17154.135533333334, 1799.993, 1524.9979333333333), (32822.4396, 1882.6202666666668, 1333.7306), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 9.820516666666666, 0.050216666666666666), (1, 0.0, 0.0004388888888888889), (9, 0.06121666666666666, 0.05411666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 57.27948333333333, 10.059783333333332), (16104, 51.900000000000006, 6.189561111111111), (32203, 58.138783333333336, 11.585883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
827,"[42.76495408289898, 10.651690940508516, 64.0742349947241, 0.0, 0.0, 0.0]","[3, 1, 5, 0, 0, 0]","[1161.4239890135077, 845.7635665516523, 2046.8749041745743, 0, 0, 0]","[2867.5760109864923, 7256.236433448348, 14064.125095825426, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1723, 863, 10323, 0, 0, 0]","[(71.47686666666667, 6.0545333333333335, 6.031133333333335), (14.329799999999999, 0.0005333333333333334, 0.0003333333333333333), (415.93420000000003, 0.05006666666666666, 0.0016), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4223.523133333333, 1853.9454666666666, 993.9688666666667), (17165.6702, 1799.9994666666666, 1524.9996666666666), (33944.0658, 1882.6499333333334, 1333.7484), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.008016666666666667, 0.0014444444444444444), (1, 0.0, 0.00025555555555555553), (8, 0.01295, 0.011605555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09198333333333, 10.108555555555554), (16104, 51.900000000000006, 6.189744444444444), (32204, 58.187050000000006, 11.628394444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
828,"[45.7433606353934, 21.007158726240434, 12.699397926882256, 0.0, 0.0, 0.0]","[3, 2, 1, 0, 0, 0]","[1667.9551916535302, 1585.9084503414565, 0, 0, 0, 0]","[2361.04480834647, 6516.091549658544, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1843, 1702, 2046, 0, 0, 0]","[(120.5856, 0.0002666666666666667, 0.0028), (217.9282, 0.0012000000000000001, 0.0138), (50.331333333333326, 0.00013333333333333334, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4174.4144, 1859.9997333333333, 999.9972), (16962.0718, 1799.9988, 1524.9862), (34309.668666666665, 1882.6998666666668, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0012166666666666667), (3, 0.06103333333333333, 0.012766666666666667), (1, 0.0, 0.0011611111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108783333333333), (16102, 51.83896666666667, 6.177233333333333), (32211, 58.2, 11.638838888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
